response_datetime,problem,is_911_call,primary_offense,subject_injury,force_type,force_type_action,race,sex,age,type_resistance,precinct,neighborhood
1/6/2020 22:23,Paramedic Needs Help ,No,CIC     ,,Bodily Force,Body Weight Pin,White,Male,34.0,Tensed                                                                         ,5,ECCO
1/7/2020 5:04,Unwanted Person ,Yes,OBSTRU  ,,Taser,Firing Darts,Black,Male,33.0,Commission of a Crime                                                          ,3,East Phillips
1/7/2020 5:04,Unwanted Person ,Yes,OBSTRU  ,,Bodily Force,Body Weight Pin,Black,Male,33.0,Other                                                                          ,3,East Phillips
1/7/2020 5:04,Unwanted Person ,Yes,OBSTRU  ,,Bodily Force,Body Weight Pin,Black,Male,33.0,Other                                                                          ,3,East Phillips
1/7/2020 5:04,Unwanted Person ,Yes,OBSTRU  ,,Taser,Firing Darts,Black,Male,33.0,Other                                                                          ,3,East Phillips
1/7/2020 5:04,Unwanted Person ,Yes,OBSTRU  ,,Bodily Force,Body Weight Pin,Black,Male,33.0,Commission of a Crime                                                          ,3,East Phillips
1/7/2020 5:04,Unwanted Person ,Yes,OBSTRU  ,,Bodily Force,Joint Lock,Black,Male,33.0,Other                                                                          ,3,East Phillips
1/7/2020 13:35,Fight ,No,DISCON  ,,Bodily Force,Body Weight Pin,Black,Male,47.0,Tensed                                                                         ,1,Downtown West
1/7/2020 13:35,Fight ,No,DISCON  ,,Bodily Force,Takedown,Black,Male,47.0,Tensed                                                                         ,1,Downtown West
1/7/2020 16:15,Person with a Gun ,Yes,ASLT2   ,,Bodily Force,Takedown,Black,Male,54.0,Commission of a Crime                                                          ,1,Loring Park
1/9/2020 11:29,Attempted Suicide ,No,CIC     ,,Bodily Force,Takedown,White,Male,61.0,Other                                                                          ,5,Steven's Square - Loring Heights
1/9/2020 11:29,Attempted Suicide ,No,CIC     ,,Bodily Force,Body Weight Pin,White,Male,61.0,Other                                                                          ,5,Steven's Square - Loring Heights
1/9/2020 11:29,Attempted Suicide ,No,CIC     ,,Bodily Force,Neck Restraint: subject did not lose conciousness,White,Male,61.0,Other                                                                          ,5,Steven's Square - Loring Heights
1/9/2020 16:00,Domestic ,Yes,CIC     ,,Taser,Red Dot,White,Male,28.0,Verbal Non-Compliance                                                          ,2,Northeast Park
1/9/2020 23:31,Disturbance ,No,ASLT4   ,,Bodily Force,Push Away,Black,Male,18.0,Assaulted Officer                                                              ,1,Downtown West
1/9/2020 23:31,Disturbance ,No,ASLT4   ,,Bodily Force,Body Weight Pin,Black,Male,18.0,Assaulted Officer                                                              ,1,Downtown West
1/9/2020 23:31,Disturbance ,No,ASLT4   ,,Taser,Firing Darts,Black,Male,18.0,Assaulted Officer                                                              ,1,Downtown West
1/10/2020 1:46,Fight ,Yes,FORCE   ,,Chemical Irritant,Personal Mace,White,Male,22.0,Verbal Non-Compliance                                                          ,5,Lowry Hill East
1/10/2020 9:34,Emotionally Disturb Person ,Yes,CIC     ,,Taser,Firing Darts,White,Male,34.0,Other                                                                          ,3,East Phillips
1/10/2020 11:26,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Takedown,Black,Male,25.0,Verbal Non-Compliance                                                          ,1,Downtown West
1/10/2020 11:26,Emotionally Disturb Person ,Yes,CIC     ,,Bodily Force,Body Weight Pin,Black,Male,25.0,Verbal Non-Compliance                                                          ,1,Downtown West
1/10/2020 22:51,Suspicious Vehicle ,No,R&C     ,,Bodily Force,Takedown,White,Male,19.0,Verbal Non-Compliance                                                          ,3,Bancroft
1/10/2020 22:51,Suspicious Vehicle ,No,R&C     ,,Bodily Force,Body Weight Pin,White,Male,19.0,Verbal Non-Compliance                                                          ,3,Bancroft
1/10/2020 23:16,Traffic Law Enforcement ,No,ASLT4   ,,Bodily Force,Body Weight Pin,Black,Male,20.0,Assaulted Officer                                                              ,4,Hawthorne
1/10/2020 23:16,Traffic Law Enforcement ,No,ASLT4   ,,Bodily Force,Takedown,Black,Male,20.0,Assaulted Officer                                                              ,4,Hawthorne
1/10/2020 23:16,Traffic Law Enforcement ,No,ASLT4   ,,Bodily Force,Punch,Black,Male,20.0,Assaulted Officer                                                              ,4,Hawthorne
1/11/2020 20:01,Tenant Trouble ,Yes,DISCON  ,,Bodily Force,Takedown,White,Male,39.0,Fled on Foot                                                                   ,1,Downtown West
1/11/2020 20:01,Tenant Trouble ,Yes,DISCON  ,,Bodily Force,Body Weight Pin,White,Male,39.0,Fled on Foot                                                                   ,1,Downtown West
1/14/2020 20:23,Officer Needs Help ,No,DISCON  ,,Bodily Force,Body Weight Pin,Black,Male,16.0,Tensed                                                                         ,2,Holland
1/14/2020 20:23,Officer Needs Help ,No,DISCON  ,,Bodily Force,Body Weight Pin,Black,Male,16.0,Tensed                                                                         ,2,Holland
1/14/2020 20:23,Officer Needs Help ,No,DISCON  ,,Bodily Force,Body Weight Pin,Black,Male,20.0,Commission of a Crime                                                          ,2,Holland
1/14/2020 23:25,Traffic Law Enforcement ,No,TLE     ,,Bodily Force,Body Weight Pin,,Male,18.0,Verbal Non-Compliance                                                          ,3,Bancroft
1/14/2020 23:25,Traffic Law Enforcement ,No,TLE     ,,Bodily Force,Takedown,,Male,18.0,Verbal Non-Compliance                                                          ,3,Bancroft
1/14/2020 23:25,Traffic Law Enforcement ,No,TLE     ,,Bodily Force,Takedown,,Male,18.0,Other                                                                          ,3,Bancroft
1/15/2020 10:40,Fight ,No,FORCE   ,,Bodily Force,Takedown,Black,Male,18.0,Commission of a Crime                                                          ,5,Tangletown
1/15/2020 10:40,Fight ,No,FORCE   ,,Bodily Force,Body Weight Pin,Black,Male,18.0,Commission of a Crime                                                          ,5,Tangletown
1/15/2020 13:53,Traffic Law Enforcement ,No,WT      ,,Bodily Force,Body Weight Pin,Black,Male,31.0,,3,Ventura Village
1/15/2020 13:53,Traffic Law Enforcement ,No,WT      ,,Bodily Force,Takedown,Black,Male,31.0,,3,Ventura Village
1/15/2020 13:53,Traffic Law Enforcement ,No,WT      ,,Bodily Force,Body Weight Pin,Black,Male,31.0,Verbal Non-Compliance                                                          ,3,Ventura Village
1/15/2020 18:48,Unwanted Person ,Yes,DISCON  ,,Bodily Force,Takedown,White,Male,51.0,Tensed                                                                         ,2,Como
1/15/2020 18:48,Unwanted Person ,Yes,DISCON  ,,Bodily Force,Body Weight Pin,White,Male,51.0,Other                                                                          ,2,Como
1/15/2020 18:48,Unwanted Person ,Yes,DISCON  ,,Bodily Force,Body Weight Pin,White,Male,51.0,Tensed                                                                         ,2,Como
1/16/2020 11:35,High Risk Warrant Entry ,No,OBSTRU  ,,Bodily Force,Takedown,Black,Male,19.0,Tensed                                                                         ,4,Hawthorne
1/16/2020 11:35,High Risk Warrant Entry ,No,OBSTRU  ,,Bodily Force,Body Weight Pin,Black,Male,19.0,Commission of a Crime                                                          ,4,Hawthorne
1/16/2020 11:35,High Risk Warrant Entry ,No,OBSTRU  ,,Bodily Force,Body Weight Pin,Black,Male,19.0,,4,Hawthorne
1/16/2020 11:35,High Risk Warrant Entry ,No,OBSTRU  ,,Bodily Force,Push Away,Black,Male,19.0,Tensed                                                                         ,4,Hawthorne
1/16/2020 11:35,High Risk Warrant Entry ,No,OBSTRU  ,,Bodily Force,Body Weight Pin,Black,Male,19.0,Tensed                                                                         ,4,Hawthorne
1/16/2020 13:55,Disturbance ,No,ASLT5   ,,Bodily Force,Takedown,Black,Female,14.0,Other                                                                          ,4,Near - North
1/16/2020 19:52,Emotionally Disturb Person ,No,CIC     ,,Bodily Force,Takedown,White,Female,59.0,Other                                                                          ,3,Midtown Phillips
1/16/2020 19:52,Emotionally Disturb Person ,No,CIC     ,,Bodily Force,Body Weight Pin,White,Female,59.0,Other                                                                          ,3,Midtown Phillips
1/17/2020 3:13,Suspicious Person ,No,FORCE   ,,Bodily Force,Body Weight Pin,Black,Male,24.0,Tensed                                                                         ,1,Downtown West
1/17/2020 3:13,Suspicious Person ,No,FORCE   ,,Bodily Force,Body Weight Pin,Black,Male,24.0,Tensed                                                                         ,1,Downtown West
1/17/2020 3:13,Suspicious Person ,No,FORCE   ,,Bodily Force,Takedown,Black,Male,24.0,Tensed                                                                         ,1,Downtown West
1/17/2020 3:13,Suspicious Person ,No,FORCE   ,,Bodily Force,Body Weight Pin,Black,Male,24.0,,1,Downtown West
1/17/2020 3:13,Suspicious Person ,No,FORCE   ,,Bodily Force,Body Weight Pin,Black,Male,24.0,Tensed                                                                         ,1,Downtown West
1/17/2020 3:13,Suspicious Person ,No,FORCE   ,,Bodily Force,Takedown,Black,Male,24.0,Tensed                                                                         ,1,Downtown West
1/17/2020 3:13,Suspicious Person ,No,FORCE   ,,Taser,Arcing,Black,Male,24.0,,1,Downtown West
1/17/2020 3:13,Suspicious Person ,No,FORCE   ,,Bodily Force,Takedown,Black,Male,24.0,Tensed                                                                         ,1,Downtown West
1/17/2020 15:10,Person with a Gun ,Yes,THREAT  ,,Bodily Force,Body Weight Pin,Black,Male,44.0,Verbal Non-Compliance                                                          ,1,Loring Park
1/17/2020 15:10,Person with a Gun ,Yes,THREAT  ,,Bodily Force,Push Away,Black,Male,44.0,Verbal Non-Compliance                                                          ,1,Loring Park
1/19/2020 1:53,Suspicious Person ,No,ASLT5   ,,Bodily Force,Body Weight Pin,,Male,20.0,Commission of a Crime                                                          ,2,University of Minnesota
1/19/2020 14:07,Emotionally Disturb Person ,Yes,ASLT4   ,,Bodily Force,Body Weight Pin,Black,Female,33.0,Assaulted Officer                                                              ,4,Jordan
1/19/2020 14:07,Emotionally Disturb Person ,Yes,ASLT4   ,,Bodily Force,Body Weight Pin,White,Female,,,4,Jordan
1/19/2020 14:07,Emotionally Disturb Person ,Yes,ASLT4   ,,Bodily Force,Body Weight Pin,Black,Female,33.0,Assaulted Officer                                                              ,4,Jordan
1/19/2020 14:07,Emotionally Disturb Person ,Yes,ASLT4   ,,Bodily Force,Joint Lock,Black,Female,33.0,Assaulted Officer                                                              ,4,Jordan
1/19/2020 14:07,Emotionally Disturb Person ,Yes,ASLT4   ,,Bodily Force,Takedown,White,Female,,,4,Jordan
1/23/2020 12:59,Poss Personal Injury Acc ,Yes,ASLT4   ,,Bodily Force,Body Weight Pin,Black,Male,21.0,Tensed                                                                         ,4,Folwell
1/23/2020 12:59,Poss Personal Injury Acc ,Yes,ASLT4   ,,Bodily Force,Neck Restraint: subject did not lose conciousness,Black,Male,21.0,Tensed                                                                         ,4,Folwell
1/23/2020 12:59,Poss Personal Injury Acc ,Yes,ASLT4   ,,Bodily Force,Takedown,Black,Male,21.0,Tensed                                                                         ,4,Folwell
1/23/2020 18:11,Assist Other Agency ,No,NARC    ,,Police K9 Bite,On Lead,Native American,Male,30.0,Verbal Non-Compliance                                                          ,3,East Phillips
1/23/2020 23:49,Domestic with Weapons ,Yes,DASLT5  ,,Taser,Red Dot,Black,Male,20.0,Fled on Foot                                                                   ,5,Lowry Hill East
